CreatedDate,CreatedTime,Symbol,Type,Volume,Price,Side,CallPut,Strike,Spot,Premium,ExpirationDate,Color,ImpliedVolatility,Dte,ER,StockEtf,Sector,Uoa,Weekly,MktCap,OI
6/22/2021,11:15:31,AAPL,BLOCK,183,0.85,A,CALL,133,132.57,15555,6/25/2021,MAGENTA,0.21,3,F,STOCK,Information Technology,F,T,2.21E+12,35850
6/22/2021,11:15:34,C,BLOCK,458,1.6,A,CALL,70,68.818,73280,7/16/2021,WHITE,0.29,24,F,STOCK,Financials,F,F,1.41E+11,23838
6/22/2021,11:15:34,FCX,SWEEP,241,0.74,A,CALL,36.5,36.7301,17834,6/25/2021,WHITE,0.46,3,F,STOCK,Materials,F,T,52436000000,6895
6/22/2021,11:15:38,NVDA,BLOCK,100,33.75,A,CALL,720,750.9799,337500,6/25/2021,WHITE,0.46,3,F,STOCK,Information Technology,F,T,4.59E+11,1417
6/22/2021,11:15:40,TDOC,SWEEP,180,20.699,A,PUT,175,155.8268,372584,7/16/2021,WHITE,0.48,24,F,STOCK,Health Care,F,F,24012000000,2746
6/22/2021,11:15:41,ATOS,BLOCK,300,1.3,A,CALL,10,6.6583,39000,7/16/2021,WHITE,3.23,24,F,STOCK,Health Care,T,F,711000000,7128
6/22/2021,11:15:46,TSLA,BLOCK,115,6.15,A,PUT,610,622.97,70725,6/25/2021,MAGENTA,0.52,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,4745
6/22/2021,11:15:52,DOCU,SWEEP,206,8.698,A,CALL,300,277.595,179183,8/20/2021,WHITE,0.37,59,F,STOCK,Information Technology,F,F,52610000000,1444
6/22/2021,11:15:58,PLUG,BLOCK,199,0.57,A,CALL,40,32.63,11343,7/16/2021,WHITE,0.77,24,T,STOCK,Industrials,F,F,16964000000,9835
6/22/2021,11:16:02,UPS,SWEEP,151,6.5,A,CALL,210,205.71,98150,8/20/2021,WHITE,0.24,59,F,STOCK,Industrials,F,F,1.77E+11,3036
6/22/2021,11:16:02,AMC,SWEEP,300,3.25,A,PUT,50,52.93,97500,6/25/2021,WHITE,2.46,3,F,STOCK,Communication Services,F,T,27959000000,15499
6/22/2021,11:16:05,O,SWEEP,205,0.499,A,CALL,70,68.085,10236,7/16/2021,WHITE,0.17,24,F,STOCK,Real Estate,F,F,25421000000,10342
6/22/2021,11:16:07,CZR,BLOCK,300,3.05,A,CALL,110,106.48,91500,7/16/2021,WHITE,0.41,24,F,STOCK,Communication Services,F,F,21667000000,1401
6/22/2021,11:16:10,ATOS,SWEEP,261,0.4,A,PUT,4,6.635,10440,7/16/2021,WHITE,2.53,24,F,STOCK,Health Care,T,F,711000000,8023
6/22/2021,11:16:27,SPLK,SWEEP,244,0.748,A,CALL,150,142.21,18258,6/25/2021,YELLOW,0.62,3,F,STOCK,Information Technology,F,T,20570000000,130
6/22/2021,11:16:32,TSLA,SWEEP,122,12.524,AA,CALL,620,622.914,152788,6/25/2021,MAGENTA,0.48,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,6516
6/22/2021,11:16:33,TSLA,SWEEP,131,12.599,AA,CALL,620,622.9999,165045,6/25/2021,MAGENTA,0.49,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,6516
6/22/2021,11:16:48,PFE,SWEEP,412,0.32,A,CALL,39.5,39.5847,13184,6/25/2021,WHITE,0.19,3,F,STOCK,Health Care,F,T,2.21E+11,4787
6/22/2021,11:16:53,DDD,SWEEP,455,2.2,A,CALL,45,36.9903,100100,7/16/2021,YELLOW,1.26,24,F,STOCK,Information Technology,T,F,3611000000,224
6/22/2021,11:16:56,T,SWEEP,1417,1.72,A,CALL,28,28.95,243679,1/21/2022,WHITE,0.07,213,F,STOCK,Information Technology,F,F,2.07E+11,23984
6/22/2021,11:16:57,T,BLOCK,823,0.86,A,CALL,30,28.955,70778,1/21/2022,WHITE,0.12,213,F,STOCK,Information Technology,F,F,2.07E+11,133893
6/22/2021,11:16:57,RRC,SWEEP,200,1.429,AA,PUT,14,14.63,28580,9/17/2021,WHITE,0.65,87,F,STOCK,Energy,F,F,3805000000,398
6/22/2021,11:16:58,NVDA,SWEEP,95,10.18,A,CALL,755,750.5,96710,6/25/2021,MAGENTA,0.45,3,F,STOCK,Information Technology,F,T,4.59E+11,2449
6/22/2021,11:17:06,ENG,SWEEP,523,0.35,A,CALL,5,3.25,18305,7/16/2021,WHITE,2.41,24,F,STOCK,Industrials,F,F,88000000,16498
6/22/2021,11:17:15,T,SWEEP,404,0.86,A,CALL,30,28.96,34744,1/21/2022,WHITE,0.12,213,F,STOCK,Information Technology,F,F,2.07E+11,133893
6/22/2021,11:17:44,WFC,BLOCK,193,0.75,A,CALL,43.5,43.5771,14475,6/25/2021,WHITE,0.45,3,F,STOCK,Financials,F,T,1.79E+11,2803
6/22/2021,11:17:47,PLUG,BLOCK,249,1.55,A,CALL,35,32.6557,38594,7/16/2021,WHITE,0.73,24,T,STOCK,Industrials,F,F,16964000000,10421
6/22/2021,11:18:06,PLUG,SWEEP,775,0.26,A,CALL,40,32.65,20150,07-02-2021,YELLOW,0.94,10,T,STOCK,Industrials,F,F,16964000000,692
6/22/2021,11:18:07,BCS,BLOCK,249,0.65,A,PUT,10,9.74,16185,8/20/2021,MAGENTA,0.35,59,F,STOCK,Financials,F,F,16253000000,288
6/22/2021,11:18:20,M,BLOCK,216,0.77,A,CALL,18,18.585,16632,6/25/2021,WHITE,0.62,3,F,STOCK,Consumer Discretionary,F,T,5669000000,3956
6/22/2021,11:18:23,PINS,SWEEP,250,0.46,A,CALL,85,73,11500,7/16/2021,WHITE,0.46,24,F,STOCK,Communication Services,F,F,45299000000,900
6/22/2021,11:18:26,ERIC,SWEEP,475,0.34,A,CALL,14,12.849,16150,10/15/2021,WHITE,0.24,115,F,STOCK,Information Technology,F,F,20468000000,9343
6/22/2021,11:18:29,CRWD,BLOCK,208,5,A,CALL,255,255.3,104000,6/25/2021,MAGENTA,0.52,3,F,STOCK,Information Technology,F,T,53670000000,400
6/22/2021,11:18:32,TTCF,SWEEP,310,0.65,A,CALL,22.5,20.29,20140,7/16/2021,WHITE,0.68,24,F,STOCK,None,F,F,1738000000,2001
6/22/2021,11:18:38,DDD,SWEEP,218,2.4,A,CALL,45,37.13,52320,7/16/2021,MAGENTA,1.3,24,F,STOCK,Information Technology,T,F,3611000000,224
6/22/2021,11:18:41,BAC,SWEEP,409,1.74,A,PUT,39,39.875,71166,9/17/2021,WHITE,0.3,87,F,STOCK,Financials,F,F,3.41E+11,7629
6/22/2021,11:18:54,SPCE,SWEEP,201,2.26,AA,CALL,37,38.21,45430,6/25/2021,MAGENTA,1.16,3,F,STOCK,Industrials,F,T,8670000000,2277
6/22/2021,11:19:02,CVM,SWEEP,716,0.147,A,PUT,5,21.91,10536,7/16/2021,WHITE,3.36,24,F,STOCK,Health Care,F,F,906000000,14543
6/22/2021,11:19:08,T,BLOCK,2670,0.1,A,CALL,30,28.94,26700,7/16/2021,WHITE,0.14,24,F,STOCK,Information Technology,F,F,2.07E+11,111802
6/22/2021,11:19:14,NKE,BLOCK,207,1.95,A,CALL,135,132.25,40362,6/25/2021,WHITE,0.65,3,T,STOCK,Consumer Discretionary,F,T,2.06E+11,4430
6/22/2021,11:19:15,WISH,BLOCK,150,0.85,A,CALL,15,13.6183,12750,6/25/2021,MAGENTA,2.78,3,F,STOCK,Consumer Discretionary,F,T,7916000000,20624
6/22/2021,11:19:17,EW,SWEEP,190,2.5,A,CALL,101,103.315,47500,6/25/2021,WHITE,0.23,3,F,STOCK,Health Care,F,T,63929000000,1019
6/22/2021,11:19:29,DM,SWEEP,219,0.65,A,CALL,15,13.29,14235,7/16/2021,WHITE,0.92,24,F,STOCK,None,F,F,3192000000,5749
6/22/2021,11:19:31,DM,SWEEP,950,0.299,A,CALL,17.5,13.309,28370,7/16/2021,MAGENTA,1.01,24,F,STOCK,None,F,F,3192000000,1185
6/22/2021,11:19:34,AMC,SWEEP,386,0.57,A,PUT,22,52.8107,22002,7/16/2021,WHITE,2.29,24,F,STOCK,Communication Services,F,F,27959000000,974
6/22/2021,11:19:37,PFE,SWEEP,306,0.5,A,CALL,39.5,39.615,15300,07-02-2021,WHITE,0.16,10,F,STOCK,Health Care,F,F,2.21E+11,1172
6/22/2021,11:19:40,ROOT,BLOCK,308,0.35,A,CALL,15,10.68,10780,7/16/2021,WHITE,1.31,24,F,STOCK,Financials,F,F,2673000000,26987
6/22/2021,11:19:44,SNOW,BLOCK,400,3.5,A,CALL,280,251.95,140000,7/16/2021,WHITE,0.47,24,F,STOCK,Information Technology,F,F,1.31E+11,574
6/22/2021,11:19:47,AMC,SWEEP,245,0.57,A,PUT,22,52.82,13965,7/16/2021,MAGENTA,2.29,24,F,STOCK,Communication Services,F,F,27959000000,974
6/22/2021,11:19:54,AMC,SWEEP,309,0.57,A,PUT,22,52.747,17613,7/16/2021,MAGENTA,2.28,24,F,STOCK,Communication Services,F,F,27959000000,974
6/22/2021,11:19:55,SNOW,SWEEP,275,5.3,A,CALL,270,251.7594,145750,7/16/2021,WHITE,0.45,24,F,STOCK,Information Technology,F,F,1.31E+11,3995
6/22/2021,11:20:02,NIO,SWEEP,150,1.26,A,PUT,43,44.55,18900,07-02-2021,WHITE,0.68,10,F,STOCK,Consumer Discretionary,F,F,51740000000,866
6/22/2021,11:20:05,RIOT,SWEEP,202,1.25,A,CALL,31,30.3787,25250,6/25/2021,MAGENTA,1.39,3,F,STOCK,None,F,T,2656000000,809
6/22/2021,11:20:06,GILD,SWEEP,347,0.44,A,CALL,70,67.41,15268,7/16/2021,WHITE,0.19,24,F,STOCK,Health Care,F,F,84469000000,17703
6/22/2021,11:20:21,MRK,SWEEP,162,2.05,A,CALL,80,76.3,33210,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:20:27,MRK,SWEEP,328,2.05,A,CALL,80,76.3001,67240,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:20:35,MSFT,SWEEP,176,0.78,A,CALL,277.5,264.3976,13728,7/16/2021,MAGENTA,0.16,24,F,STOCK,Information Technology,F,F,1.98E+12,417
6/22/2021,11:20:39,ZS,SWEEP,488,0.63,A,CALL,290,220.795,30744,8/20/2021,YELLOW,0.38,59,F,STOCK,Information Technology,F,F,29646000000,12
6/22/2021,11:21:05,XOM,BLOCK,150,0.84,A,CALL,70,63.71,12600,8/20/2021,WHITE,0.27,59,F,STOCK,Energy,F,F,2.65E+11,11290
6/22/2021,11:21:06,WISH,SWEEP,160,1.25,A,CALL,13.5,13.6499,20000,6/25/2021,MAGENTA,2.39,3,F,STOCK,Consumer Discretionary,F,T,7916000000,11999
6/22/2021,11:21:15,RBLX,SWEEP,177,1.48,A,CALL,84,82.24,26198,6/25/2021,MAGENTA,0.75,3,F,STOCK,Information Technology,F,T,47016000000,1122
6/22/2021,11:21:16,MT,SWEEP,296,2.6,A,CALL,29,29.09,76960,9/17/2021,WHITE,0.43,87,F,STOCK,Materials,F,F,29819000000,1871
6/22/2021,11:21:20,NIO,SWEEP,150,1,A,CALL,45,44.62,15000,6/25/2021,MAGENTA,0.72,3,F,STOCK,Consumer Discretionary,F,T,51740000000,6477
6/22/2021,11:21:22,AAL,SWEEP,257,0.78,A,PUT,20,22.065,20046,8/20/2021,WHITE,0.49,59,F,STOCK,Industrials,F,F,14398000000,17907
6/22/2021,11:21:25,F,SWEEP,388,0.57,A,PUT,14,14.9101,22116,8/20/2021,WHITE,0.43,59,F,STOCK,Consumer Discretionary,F,F,58996000000,80355
6/22/2021,11:22:01,TDOC,SWEEP,250,6.199,A,CALL,157.5,156.43,154980,7/16/2021,YELLOW,0.41,24,F,STOCK,Health Care,F,F,24012000000,6
6/22/2021,11:22:09,AMC,SWEEP,200,4.35,A,PUT,52,52.61,87000,6/25/2021,MAGENTA,2.47,3,F,STOCK,Communication Services,F,T,27959000000,3551
6/22/2021,11:22:24,WISH,SWEEP,250,0.5,A,CALL,45,13.7019,12500,7/16/2021,WHITE,3.03,24,F,STOCK,Consumer Discretionary,F,F,7916000000,13984
6/22/2021,11:22:27,RBLX,SWEEP,542,2.282,A,CALL,82,82.16,123708,6/25/2021,MAGENTA,0.74,3,F,STOCK,Information Technology,F,T,47016000000,1032
6/22/2021,11:22:29,XOM,SWEEP,200,0.87,A,CALL,70,63.805,17400,8/20/2021,WHITE,0.27,59,F,STOCK,Energy,F,F,2.65E+11,11290
6/22/2021,11:22:32,PLUG,BLOCK,200,1.61,A,CALL,35,32.675,32200,7/16/2021,WHITE,0.75,24,T,STOCK,Industrials,F,F,16964000000,10421
6/22/2021,11:22:48,AAPL,SWEEP,178,0.84,A,CALL,133,132.5372,14952,6/25/2021,MAGENTA,0.22,3,F,STOCK,Information Technology,F,T,2.21E+12,35850
6/22/2021,11:22:48,CLOV,BLOCK,200,0.55,A,CALL,14,12.6377,11000,6/25/2021,MAGENTA,2.29,3,F,STOCK,Health Care,F,T,4587000000,2965
6/22/2021,11:22:52,WKHS,SWEEP,235,0.72,A,PUT,13,13.98,16920,07-02-2021,WHITE,1.29,10,F,STOCK,Consumer Discretionary,F,F,1792000000,2060
6/22/2021,11:23:04,MRK,SWEEP,177,2.06,A,CALL,80,76.31,36462,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:23:06,NFLX,BLOCK,100,4.75,A,CALL,500,499.63,47500,6/25/2021,MAGENTA,0.27,3,F,STOCK,Communication Services,F,T,2.20E+11,3369
6/22/2021,11:23:10,WKHS,SWEEP,239,0.73,A,PUT,13,13.98,17447,07-02-2021,WHITE,1.31,10,F,STOCK,Consumer Discretionary,F,F,1792000000,2060
6/22/2021,11:23:11,AMZN,SWEEP,169,27.8,A,CALL,3500,3491.155,469820,6/25/2021,MAGENTA,0.25,3,F,STOCK,Consumer Discretionary,F,T,1.74E+12,5846
6/22/2021,11:23:11,LTHM,SWEEP,852,0.4,A,CALL,20,17.8899,34080,7/16/2021,WHITE,0.59,24,F,STOCK,Materials,F,F,2589000000,7494
6/22/2021,11:23:11,TSLA,SWEEP,130,12.72,AA,CALL,620,622.9968,165360,6/25/2021,MAGENTA,0.49,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,6516
6/22/2021,11:23:13,VALE,BLOCK,414,3.45,A,CALL,19,22.375,142830,12/17/2021,WHITE,0,178,F,STOCK,Materials,F,F,69998000000,1004
6/22/2021,11:23:16,AAPL,SWEEP,222,0.84,A,CALL,133,132.5785,18648,6/25/2021,MAGENTA,0.21,3,F,STOCK,Information Technology,F,T,2.21E+12,35850
6/22/2021,11:23:24,UAL,SWEEP,200,1.27,A,PUT,46,54.8001,25400,9/17/2021,WHITE,0.46,87,F,STOCK,Industrials,F,F,18020000000,981
6/22/2021,11:23:26,ABBV,SWEEP,169,4.649,A,PUT,115,115.07,78575,8/20/2021,WHITE,0.27,59,F,STOCK,Health Care,F,F,2.03E+11,3430
6/22/2021,11:23:27,MARA,BLOCK,250,0.75,A,CALL,27,25.84,18750,6/25/2021,MAGENTA,1.3,3,F,STOCK,None,F,T,2768000000,1090
6/22/2021,11:23:29,BIG,SWEEP,314,2.18,AA,CALL,70,67.66,68446,7/16/2021,WHITE,0.45,24,F,STOCK,Consumer Discretionary,T,F,2262000000,784
6/22/2021,11:23:46,TMHC,BLOCK,300,0.35,A,PUT,25,26.4,10500,7/16/2021,WHITE,0.34,24,F,STOCK,Communication Services,F,F,3475000000,1358
6/22/2021,11:23:49,ZUO,SWEEP,264,0.85,A,CALL,20,17.68,22440,9/17/2021,WHITE,0.47,87,F,STOCK,Information Technology,F,F,2096000000,1400
6/22/2021,11:23:55,TSLA,SWEEP,78,13.41,AA,CALL,620,624.88,104600,6/25/2021,MAGENTA,0.47,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,6516
6/22/2021,11:23:55,TSLA,SWEEP,104,2.8,A,CALL,650,624.88,29120,6/25/2021,WHITE,0.48,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,20155
6/22/2021,11:24:00,TSLA,SWEEP,128,2.916,AA,CALL,650,624.9765,37326,6/25/2021,WHITE,0.49,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,20155
6/22/2021,11:24:01,CLF,SWEEP,248,1.48,A,PUT,21,21.06,36704,7/16/2021,WHITE,0.72,24,F,STOCK,Materials,F,F,10422000000,4086
6/22/2021,11:24:01,AAPL,SWEEP,276,2.82,A,PUT,133,132.68,77832,7/16/2021,MAGENTA,0.21,24,F,STOCK,Information Technology,F,F,2.21E+12,378
6/22/2021,11:24:01,TSLA,SWEEP,87,2.955,AA,CALL,650,624.3599,25707,6/25/2021,WHITE,0.5,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,20155
6/22/2021,11:24:01,ZUO,SWEEP,228,0.85,A,CALL,20,17.675,19380,9/17/2021,WHITE,0.47,87,F,STOCK,Information Technology,F,F,2096000000,1400
6/22/2021,11:24:01,WISH,SWEEP,397,1,A,CALL,14.5,13.73,39700,6/25/2021,MAGENTA,2.65,3,F,STOCK,Consumer Discretionary,F,T,7916000000,4931
6/22/2021,11:24:01,WISH,SWEEP,159,2.3,A,CALL,15,13.73,36570,7/16/2021,WHITE,1.98,24,F,STOCK,Consumer Discretionary,F,F,7916000000,44691
6/22/2021,11:24:02,CRWD,SWEEP,207,6,A,CALL,270,256.78,124200,7/16/2021,MAGENTA,0.41,24,F,STOCK,Information Technology,F,F,53670000000,495
6/22/2021,11:24:02,AAPL,SWEEP,240,1.25,A,CALL,170,132.685,30000,12/17/2021,WHITE,0.26,178,F,STOCK,Information Technology,F,F,2.21E+12,2844
6/22/2021,11:24:05,ZUO,SWEEP,201,0.85,A,CALL,20,17.675,17085,9/17/2021,WHITE,0.47,87,F,STOCK,Information Technology,F,F,2096000000,1400
6/22/2021,11:24:10,TDOC,SWEEP,298,4.399,A,CALL,162.5,156.63,131094,7/16/2021,YELLOW,0.42,24,F,STOCK,Health Care,F,F,24012000000,43
6/22/2021,11:24:12,AAPL,SWEEP,227,0.5,A,CALL,134,132.7,11350,6/25/2021,WHITE,0.21,3,F,STOCK,Information Technology,F,T,2.21E+12,24679
6/22/2021,11:24:19,TSLA,BLOCK,200,2.8,A,CALL,650,624,56000,6/25/2021,WHITE,0.49,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,20155
6/22/2021,11:24:20,NNDM,SWEEP,200,0.86,A,CALL,7.5,7.67,17200,7/16/2021,WHITE,0.99,24,F,STOCK,Information Technology,F,F,349000000,7485
6/22/2021,11:24:22,NIO,SWEEP,200,1.78,A,CALL,45,44.585,35600,07-02-2021,WHITE,0.66,10,F,STOCK,Consumer Discretionary,F,F,51740000000,5184
6/22/2021,11:24:24,CSCO,SWEEP,399,0.51,A,CALL,53,53.26,20349,6/25/2021,WHITE,0.18,3,F,STOCK,Information Technology,F,T,2.24E+11,1399
6/22/2021,11:24:32,CSCO,SWEEP,326,0.51,A,CALL,53,53.26,16626,6/25/2021,WHITE,0.18,3,F,STOCK,Information Technology,F,T,2.24E+11,1399
6/22/2021,11:24:32,MRK,SWEEP,219,2.1,A,CALL,80,76.25,45990,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:24:40,FB,SWEEP,110,53.8,A,CALL,280,333.76,591800,6/25/2021,WHITE,0,3,F,STOCK,Communication Services,F,T,9.42E+11,2207
6/22/2021,11:24:41,AAPL,SWEEP,320,0.89,A,CALL,133,132.69,28480,6/25/2021,MAGENTA,0.21,3,F,STOCK,Information Technology,F,T,2.21E+12,35850
6/22/2021,11:24:42,AAPL,SWEEP,154,0.5,A,CALL,134,132.69,7701,6/25/2021,WHITE,0.21,3,F,STOCK,Information Technology,F,T,2.21E+12,24679
6/22/2021,11:24:42,CSCO,SWEEP,681,0.529,AA,CALL,53,53.27,36042,6/25/2021,MAGENTA,0.19,3,F,STOCK,Information Technology,F,T,2.24E+11,1399
6/22/2021,11:24:46,CSCO,SWEEP,852,0.544,AA,CALL,53,53.285,46366,6/25/2021,MAGENTA,0.19,3,F,STOCK,Information Technology,F,T,2.24E+11,1399
6/22/2021,11:24:48,PLUG,SWEEP,409,0.65,A,CALL,40,32.745,26585,7/16/2021,WHITE,0.8,24,T,STOCK,Industrials,F,F,16964000000,9835
6/22/2021,11:24:52,AAPL,BLOCK,320,1.07,A,CALL,137,132.705,34240,7/16/2021,MAGENTA,0.19,24,F,STOCK,Information Technology,F,F,2.21E+12,1377
6/22/2021,11:24:54,CSCO,SWEEP,675,0.28,A,CALL,54,53.3022,18900,07-02-2021,WHITE,0.15,10,F,STOCK,Information Technology,F,F,2.24E+11,4570
6/22/2021,11:25:02,AAPL,BLOCK,200,0.51,A,CALL,134,132.685,10200,6/25/2021,WHITE,0.21,3,F,STOCK,Information Technology,F,T,2.21E+12,24679
6/22/2021,11:25:05,FCX,SWEEP,469,0.35,A,CALL,37.5,36.765,16415,6/25/2021,WHITE,0.48,3,F,STOCK,Materials,F,T,52436000000,2884
6/22/2021,11:25:08,BAC,SWEEP,1263,0.4,A,CALL,40,39.8,50520,6/25/2021,WHITE,0.34,3,F,STOCK,Financials,F,T,3.41E+11,15262
6/22/2021,11:25:26,MRK,SWEEP,193,2.08,A,CALL,80,76.21,40144,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:25:29,BIG,SWEEP,355,0.5,A,CALL,80,67.845,17745,7/16/2021,WHITE,0.51,24,F,STOCK,Consumer Discretionary,T,F,2262000000,1713
6/22/2021,11:25:37,AMC,BLOCK,181,2.79,A,CALL,145,52.5897,50499,7/16/2021,WHITE,2.99,24,F,STOCK,Communication Services,F,F,27959000000,42678
6/22/2021,11:25:43,UPH,SWEEP,200,0.8,A,CALL,7.5,6.87,16000,1/21/2022,YELLOW,0.47,213,F,STOCK,None,F,F,0,42
6/22/2021,11:25:49,INTC,SWEEP,400,1.22,A,CALL,56.5,56.261,48800,7/16/2021,YELLOW,0.22,24,F,STOCK,Information Technology,F,F,2.26E+11,271
6/22/2021,11:25:58,NVDA,BLOCK,100,12.399,A,PUT,750,749.69,123994,6/25/2021,MAGENTA,0.46,3,F,STOCK,Information Technology,F,T,4.59E+11,1351
6/22/2021,11:26:01,GAN,BLOCK,170,3.5,A,CALL,30,17.8699,59500,1/20/2023,WHITE,0.69,577,F,STOCK,Information Technology,F,F,760000000,374
6/22/2021,11:26:05,AAPL,SWEEP,292,0.52,A,CALL,140,132.705,15184,7/16/2021,WHITE,0.19,24,F,STOCK,Information Technology,F,F,2.21E+12,124869
6/22/2021,11:26:07,MRK,SWEEP,254,2.11,A,CALL,80,76.235,53594,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:26:09,PAYC,BLOCK,304,8.7,A,CALL,370,361.69,264470,7/16/2021,YELLOW,0.32,24,F,STOCK,Information Technology,F,F,21466000000,48
6/22/2021,11:26:17,FB,BLOCK,200,1.76,AA,CALL,337.5,333.9822,35196,6/25/2021,MAGENTA,0.26,3,F,STOCK,Communication Services,F,T,9.42E+11,4986
6/22/2021,11:26:18,MRK,SWEEP,217,2.13,A,CALL,80,76.2399,46221,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:26:28,FCEL,SWEEP,195,0.551,AA,CALL,9,9.3206,10745,6/25/2021,WHITE,1.11,3,F,STOCK,Industrials,F,T,1709000000,3097
6/22/2021,11:26:28,WISH,SWEEP,158,1.3,A,CALL,13.5,13.7022,20540,6/25/2021,MAGENTA,2.43,3,F,STOCK,Consumer Discretionary,F,T,7916000000,11999
6/22/2021,11:26:32,TSLA,SWEEP,88,13.981,AA,CALL,620,625.0301,123037,6/25/2021,MAGENTA,0.5,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,6516
6/22/2021,11:26:37,M,SWEEP,175,1.17,A,CALL,17.5,18.595,20475,6/25/2021,WHITE,0.61,3,F,STOCK,Consumer Discretionary,F,T,5669000000,1147
6/22/2021,11:26:39,MRK,SWEEP,167,2.13,A,CALL,80,76.255,35571,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:26:40,CCJ,SWEEP,342,4.35,A,CALL,17,19.475,148770,1/21/2022,WHITE,0.49,213,F,STOCK,Materials,F,F,7709000000,7426
6/22/2021,11:26:41,TSLA,SWEEP,200,7.05,A,CALL,700,625.12,141000,7/16/2021,WHITE,0.45,24,F,STOCK,Consumer Discretionary,F,F,5.98E+11,31003
6/22/2021,11:26:43,FCX,SWEEP,218,0.72,A,CALL,40,36.825,15696,7/16/2021,WHITE,0.48,24,F,STOCK,Materials,F,F,52436000000,32204
6/22/2021,11:26:46,AMGN,SWEEP,312,3.563,AA,CALL,242.5,240.35,111161,7/16/2021,YELLOW,0.17,24,F,STOCK,Health Care,F,F,1.38E+11,292
6/22/2021,11:26:55,MRK,SWEEP,218,2.15,A,CALL,80,76.24,46870,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:26:56,AMGN,SWEEP,272,3.652,AA,CALL,242.5,240.2216,99346,7/16/2021,MAGENTA,0.18,24,F,STOCK,Health Care,F,F,1.38E+11,292
6/22/2021,11:26:57,SPCE,BLOCK,193,1.44,A,CALL,39,38.475,27792,6/25/2021,MAGENTA,1.2,3,F,STOCK,Industrials,F,T,8670000000,2167
6/22/2021,11:27:01,AMC,SWEEP,200,4.6,A,CALL,53,52.74,92000,6/25/2021,MAGENTA,2.47,3,F,STOCK,Communication Services,F,T,27959000000,1433
6/22/2021,11:27:10,PLUG,SWEEP,693,0.21,A,CALL,37,32.89,14552,6/25/2021,MAGENTA,1.11,3,T,STOCK,Industrials,F,T,16964000000,911
6/22/2021,11:27:11,MRK,SWEEP,194,2.17,A,CALL,80,76.2598,42098,11/19/2021,YELLOW,0.16,150,F,STOCK,Health Care,F,F,2.04E+11,101
6/22/2021,11:27:16,AA,SWEEP,1530,3.4,A,CALL,40,33.7592,520190,1/21/2022,WHITE,0.51,213,F,STOCK,Materials,F,F,6178000000,12991
6/22/2021,11:27:25,DM,SWEEP,846,0.35,A,CALL,17.5,13.41,29600,7/16/2021,MAGENTA,1.04,24,F,STOCK,None,F,F,3192000000,1185
6/22/2021,11:27:52,WKHS,SWEEP,339,0.75,A,PUT,13,13.945,25425,07-02-2021,WHITE,1.32,10,F,STOCK,Consumer Discretionary,F,F,1792000000,2060
6/22/2021,11:28:00,AAPL,SWEEP,174,0.75,A,PUT,132,132.68,13050,6/25/2021,MAGENTA,0.22,3,F,STOCK,Information Technology,F,T,2.21E+12,6983
6/22/2021,11:28:00,WWE,BLOCK,155,1.05,A,CALL,65,58.845,16275,7/16/2021,MAGENTA,0.5,24,F,STOCK,Communication Services,F,F,4412000000,1166
6/22/2021,11:28:06,MELI,SWEEP,104,4.4,A,CALL,1557.5,1504.99,45760,6/25/2021,YELLOW,0.38,3,F,STOCK,Information Technology,F,T,73595000000,3
6/22/2021,11:28:22,INTC,SWEEP,250,0.66,A,CALL,56,56.25,16500,6/25/2021,MAGENTA,0.25,3,F,STOCK,Information Technology,F,T,2.26E+11,2554
6/22/2021,11:28:33,PLUG,SWEEP,210,6.098,A,CALL,30,32.83,128058,9/17/2021,WHITE,0.72,87,T,STOCK,Industrials,F,F,16964000000,11711
6/22/2021,11:28:34,SPCE,SWEEP,239,0.43,A,CALL,50,38.75,10277,07-02-2021,WHITE,1.21,10,F,STOCK,Industrials,F,F,8670000000,3012
